"Time [s]"	0.0002	0.0004
6500	5.31	6.94
6510	5.31	6.94
6520	5.31	6.94
6530	5.31	6.94
6540	5.31	6.94
6550	5.31	6.94
6560	5.31	6.94
6570	5.3	6.95
6580	5.3	6.95
6590	5.3	6.95
6590	5.3	6.95
6600	5.3	6.95
6610	5.3	6.95
6620	5.3	6.95
6630	5.29	6.95
6640	5.29	6.95
6650	5.29	6.95
6660	5.29	6.95
6670	5.29	6.95
6680	5.29	6.95
6680	5.29	6.95
6690	5.28	6.95
6700	5.28	6.95
6710	5.28	6.95
6720	5.28	6.95
6730	5.28	6.95
6740	5.28	6.95
6750	5.28	6.95
6760	5.27	6.96
6770	5.27	6.96
6770	5.27	6.96
6780	5.27	6.96
6790	5.27	6.96
6800	5.27	6.96
6810	5.27	6.96
6820	5.27	6.96
6830	5.26	6.96
6840	5.26	6.96
6850	5.26	6.96
6860	5.26	6.96
6860	5.26	6.96
6870	5.26	6.96
6880	5.26	6.96
6890	5.26	6.96
6900	5.25	6.96
6910	5.25	6.96
6920	5.25	6.96
6930	5.25	6.97
6940	5.25	6.97
6950	5.25	6.97
6950	5.25	6.97
6960	5.25	6.97
6970	5.25	6.97
6980	5.24	6.97
6990	5.24	6.97
7000	5.24	6.97
7010	5.24	6.97
7020	5.24	6.97
7030	5.24	6.97
7040	5.24	6.97
7050	5.24	6.97
7050	5.24	6.97
7060	5.23	6.97
7070	5.23	6.97
7080	5.23	6.98
7090	5.23	6.98
7100	5.23	6.98
7110	5.23	6.98
7120	5.23	6.98
7130	5.23	6.98
7140	5.23	6.98
7140	5.23	6.98
7150	5.22	6.98
7160	5.22	6.98
7170	5.22	6.98
7180	5.22	6.98
7190	5.22	6.98
7200	5.22	6.98
7210	5.22	6.98
7220	5.22	6.98
7230	5.22	6.99
7230	5.22	6.99
7240	5.22	6.99
7250	5.21	6.99
7260	5.21	6.99
7270	5.21	6.99
7280	5.21	6.99
7290	5.21	6.99
7300	5.21	6.99
7310	5.21	6.99
7320	5.21	6.99
7320	5.21	6.99
7330	5.21	6.99
7340	5.21	6.99
7350	5.2	6.99
7360	5.2	6.99
7370	5.2	7
7380	5.2	7
7390	5.2	7
7400	5.2	7
7410	5.2	7
7410	5.2	7
7420	5.2	7
7430	5.2	7
7440	5.2	7
7450	5.2	7
7460	5.19	7
7470	5.19	7
7480	5.19	7
7490	5.19	7
